ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status,Revenue_per_box,Cost_price,Profit,Profit_Margin%,Sales_Person,Team,Product,Category,Country,Region,Cost_per_box,cancelled,,,
S00000842,SP01,P22,G1,28-May-24,4335.75,174,Delivered,24.92,3874.65,461.1,10.63,Ramalingam Kothapeta,Yummies,Peanut Butter Cubes,Bites,India,APAC,2.65,0,,,
S00000850,SP01,P22,G5,08-May-23,5899.5,236,Delivered,25,5274.1,625.4,10.6,Ramalingam Kothapeta,Yummies,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0,,,
S00000854,SP01,P22,G1,25-Oct-24,9675,373,Delivered,25.94,8686.55,988.45,10.22,Ramalingam Kothapeta,Yummies,Peanut Butter Cubes,Bites,India,APAC,2.65,0,,,
S00000876,SP01,P22,G4,25-Jan-24,7971.75,307,Delivered,25.97,7158.2,813.55,10.21,Ramalingam Kothapeta,Yummies,Peanut Butter Cubes,Bites,New Zealand,APAC,2.65,0,,,
S00000878,SP01,P22,G5,26-Mar-24,5195.25,217,Delivered,23.94,4620.2,575.05,11.07,Ramalingam Kothapeta,Yummies,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0,,,
S00000882,SP01,P07,G1,24-Jul-24,7411.5,391,Delivered,18.96,3524.96,3886.54,52.44,Ramalingam Kothapeta,Yummies,Drinking Coco,Other,India,APAC,9.94,0,,,
S00000886,SP01,P07,G2,11-Oct-23,6360.75,398,Delivered,15.98,2404.63,3956.12,62.2,Ramalingam Kothapeta,Yummies,Drinking Coco,Other,USA,Americas,9.94,0,,,
S00000888,SP01,P07,G3,09-Oct-23,10048.5,629,Cancelled,15.98,3796.24,6252.26,62.22,Ramalingam Kothapeta,Yummies,Drinking Coco,Other,Canada,Americas,9.94,1,,,
S00000903,SP01,P07,G4,06-Dec-23,9558,638,Delivered,14.98,3216.28,6341.72,66.35,Ramalingam Kothapeta,Yummies,Drinking Coco,Other,New Zealand,APAC,9.94,0,,,
S00000914,SP01,P07,G2,28-Apr-23,8808.75,588,Delivered,14.98,2964.03,5844.72,66.35,Ramalingam Kothapeta,Yummies,Drinking Coco,Other,USA,Americas,9.94,0,,,
S00000920,SP01,P07,G5,18-Oct-24,3791.25,316,Delivered,12,650.21,3141.04,82.85,Ramalingam Kothapeta,Yummies,Drinking Coco,Other,Australia,APAC,9.94,0,,,
S00000927,SP01,P17,G1,13-Feb-23,8833.5,305,Delivered,28.96,6262.35,2571.15,29.11,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0,,,
S00000939,SP01,P17,G1,24-Feb-23,16110,597,Delivered,26.98,11077.29,5032.71,31.24,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0,,,
S00000942,SP01,P17,G2,12-Feb-24,12143.25,434,Delivered,27.98,8484.63,3658.62,30.13,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,USA,Americas,8.43,0,,,
S00000948,SP01,P17,G5,29-Jan-24,371.25,15,Delivered,24.75,244.8,126.45,34.06,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,Australia,APAC,8.43,0,,,
S00000952,SP01,P17,G1,05-Oct-23,7845.75,281,Delivered,27.92,5476.92,2368.83,30.19,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0,,,
S00000953,SP01,P17,G1,16-Oct-24,6277.5,242,Delivered,25.94,4237.44,2040.06,32.5,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0,,,
S00000957,SP01,P17,G2,26-Apr-23,756,30,Delivered,25.2,503.1,252.9,33.45,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,USA,Americas,8.43,0,,,
S00000967,SP01,P17,G1,19-Jul-23,974.25,35,Delivered,27.84,679.2,295.05,30.28,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0,,,
S00000972,SP01,P17,G3,24-Mar-25,1028.25,40,Placed,25.71,691.05,337.2,32.79,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,Canada,Americas,8.43,0,,,
S00000975,SP01,P17,G4,08-Apr-24,12210.75,489,Delivered,24.97,8088.48,4122.27,33.76,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,New Zealand,APAC,8.43,0,,,
S00000985,SP01,P17,G2,25-Aug-23,11508.75,443,Delivered,25.98,7774.26,3734.49,32.45,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,USA,Americas,8.43,0,,,
S00000987,SP01,P17,G4,29-Jul-24,7440.75,311,Delivered,23.93,4819.02,2621.73,35.23,Ramalingam Kothapeta,Yummies,Caramel Stuffed Bars,Bars,New Zealand,APAC,8.43,0,,,
S00000995,SP01,P08,G1,30-Jan-25,10575,756,Cancelled,13.99,4731.12,5843.88,55.26,Ramalingam Kothapeta,Yummies,99% Dark & Pure,Bars,India,APAC,7.73,1,,,
S00001002,SP01,P08,G4,10-Sep-24,7326,611,Delivered,11.99,2602.97,4723.03,64.47,Ramalingam Kothapeta,Yummies,99% Dark & Pure,Bars,New Zealand,APAC,7.73,0,,,
S00001018,SP01,P08,G5,06-Nov-23,7272,455,Delivered,15.98,3754.85,3517.15,48.37,Ramalingam Kothapeta,Yummies,99% Dark & Pure,Bars,Australia,APAC,7.73,0,,,
S00001029,SP01,P08,G4,19-Dec-24,17457.75,1746,Delivered,10,3961.17,13496.58,77.31,Ramalingam Kothapeta,Yummies,99% Dark & Pure,Bars,New Zealand,APAC,7.73,0,,,
S00001044,SP01,P08,G4,13-Mar-25,967.5,61,Cancelled,15.86,495.97,471.53,48.74,Ramalingam Kothapeta,Yummies,99% Dark & Pure,Bars,New Zealand,APAC,7.73,1,,,
S00001052,SP01,P08,G1,17-Sep-24,13612.5,1362,Delivered,9.99,3084.24,10528.26,77.34,Ramalingam Kothapeta,Yummies,99% Dark & Pure,Bars,India,APAC,7.73,0,,,
S00001055,SP01,P08,G2,03-Apr-24,6588,507,Cancelled,12.99,2668.89,3919.11,59.49,Ramalingam Kothapeta,Yummies,99% Dark & Pure,Bars,USA,Americas,7.73,1,,,
S00001087,SP01,P13,G4,08-Oct-24,2965.5,270,Delivered,10.98,127.8,2837.7,95.69,Ramalingam Kothapeta,Yummies,85% Dark Bars,Bars,New Zealand,APAC,10.51,0,,,
S00001098,SP01,P13,G3,17-Oct-23,2686.5,538,Delivered,4.99,-2967.88,5654.38,210.47,Ramalingam Kothapeta,Yummies,85% Dark Bars,Bars,Canada,Americas,10.51,0,,,
S00001103,SP01,P13,G5,22-Jul-24,6455.25,807,Delivered,8,-2026.32,8481.57,131.39,Ramalingam Kothapeta,Yummies,85% Dark Bars,Bars,Australia,APAC,10.51,0,,,
S00001106,SP01,P13,G1,03-Dec-24,2139.75,195,Delivered,10.97,90.3,2049.45,95.78,Ramalingam Kothapeta,Yummies,85% Dark Bars,Bars,India,APAC,10.51,0,,,
S00001130,SP01,P13,G5,31-Mar-23,3847.5,350,Delivered,10.99,169,3678.5,95.61,Ramalingam Kothapeta,Yummies,85% Dark Bars,Bars,Australia,APAC,10.51,0,,,
S00001134,SP01,P02,G1,20-Dec-23,9465.75,1184,Delivered,7.99,609.43,8856.32,93.56,Ramalingam Kothapeta,Yummies,50% Dark Bites,Bites,India,APAC,7.48,0,,,
S00001144,SP01,P02,G5,03-Jan-25,1487.25,136,Shipped,10.94,469.97,1017.28,68.4,Ramalingam Kothapeta,Yummies,50% Dark Bites,Bites,Australia,APAC,7.48,0,,,
S00001153,SP01,P02,G2,07-Feb-25,4623.75,331,Shipped,13.97,2147.87,2475.88,53.55,Ramalingam Kothapeta,Yummies,50% Dark Bites,Bites,USA,Americas,7.48,0,,,
S00001161,SP01,P02,G6,21-Dec-23,2407.5,219,Delivered,10.99,769.38,1638.12,68.04,Ramalingam Kothapeta,Yummies,50% Dark Bites,Bites,UK,Europe,7.48,0,,,
S00001171,SP01,P20,G4,28-Jun-24,2594.25,200,Delivered,12.97,2042.25,552,21.28,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,New Zealand,APAC,2.76,0,,,
S00001172,SP01,P20,G5,16-Oct-24,558,80,Delivered,6.98,337.2,220.8,39.57,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,Australia,APAC,2.76,0,,,
S00001176,SP01,P20,G1,05-Nov-24,13011.75,1183,Delivered,11,9746.67,3265.08,25.09,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,India,APAC,2.76,0,,,
S00001181,SP01,P20,G2,22-Dec-23,4538.25,757,Delivered,6,2448.93,2089.32,46.04,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,USA,Americas,2.76,0,,,
S00001194,SP01,P20,G2,10-Jan-25,1935,323,Shipped,5.99,1043.52,891.48,46.07,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,USA,Americas,2.76,0,,,
S00001204,SP01,P20,G1,14-Dec-23,6356.25,636,Delivered,9.99,4600.89,1755.36,27.62,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,India,APAC,2.76,0,,,
S00001205,SP01,P20,G1,29-Jan-24,6855.75,686,Delivered,9.99,4962.39,1893.36,27.62,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,India,APAC,2.76,0,,,
S00001211,SP01,P20,G4,07-Jan-25,10534.5,1054,Shipped,9.99,7625.46,2909.04,27.61,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,New Zealand,APAC,2.76,0,,,
S00001219,SP01,P20,G1,03-Jul-24,3231,249,Delivered,12.98,2543.76,687.24,21.27,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,India,APAC,2.76,0,,,
S00001223,SP01,P20,G2,30-Apr-24,5528.25,615,Delivered,8.99,3830.85,1697.4,30.7,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,USA,Americas,2.76,0,,,
S00001228,SP01,P20,G5,21-Nov-23,6147,513,Delivered,11.98,4731.12,1415.88,23.03,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,Australia,APAC,2.76,0,,,
S00001242,SP01,P20,G5,27-Dec-24,3982.5,569,Delivered,7,2412.06,1570.44,39.43,Ramalingam Kothapeta,Yummies,Smooth Silky Salty,Bars,Australia,APAC,2.76,0,,,
S00001248,SP01,P09,G1,19-Nov-24,1791,120,Delivered,14.93,1349.4,441.6,24.66,Ramalingam Kothapeta,Yummies,Orange Choco,Bars,India,APAC,3.68,0,,,
S00001257,SP01,P09,G5,07-May-24,4727.25,263,Delivered,17.97,3759.41,967.84,20.47,Ramalingam Kothapeta,Yummies,Orange Choco,Bars,Australia,APAC,3.68,0,,,
S00001261,SP01,P09,G1,24-Oct-24,3089.25,221,Delivered,13.98,2275.97,813.28,26.33,Ramalingam Kothapeta,Yummies,Orange Choco,Bars,India,APAC,3.68,0,,,
S00001262,SP01,P09,G1,25-Jan-23,4635,290,Delivered,15.98,3567.8,1067.2,23.02,Ramalingam Kothapeta,Yummies,Orange Choco,Bars,India,APAC,3.68,0,,,
S00001263,SP01,P09,G1,27-Jun-23,8124.75,478,Delivered,17,6365.71,1759.04,21.65,Ramalingam Kothapeta,Yummies,Orange Choco,Bars,India,APAC,3.68,0,,,
S00001266,SP01,P09,G3,25-Jun-24,9299.25,465,Delivered,20,7588.05,1711.2,18.4,Ramalingam Kothapeta,Yummies,Orange Choco,Bars,Canada,Americas,3.68,0,,,
S00001269,SP01,P09,G4,19-Apr-23,3656.25,282,Delivered,12.97,2618.49,1037.76,28.38,Ramalingam Kothapeta,Yummies,Orange Choco,Bars,New Zealand,APAC,3.68,0,,,
S00001275,SP01,P09,G1,30-Jan-23,5355,268,Delivered,19.98,4368.76,986.24,18.42,Ramalingam Kothapeta,Yummies,Orange Choco,Bars,India,APAC,3.68,0,,,
S00001279,SP01,P09,G2,08-Nov-23,8104.5,451,Delivered,17.97,6444.82,1659.68,20.48,Ramalingam Kothapeta,Yummies,Orange Choco,Bars,USA,Americas,3.68,0,,,
S00001291,SP01,P09,G1,30-May-24,3489.75,175,Delivered,19.94,2845.75,644,18.45,Ramalingam Kothapeta,Yummies,Orange Choco,Bars,India,APAC,3.68,0,,,
S00001307,SP01,P18,G2,13-Oct-23,8214.75,343,Delivered,23.95,5882.35,2332.4,28.39,Ramalingam Kothapeta,Yummies,Manuka Honey Choco,Other,USA,Americas,6.8,0,,,
S00001309,SP01,P18,G4,12-Feb-25,8037,383,Shipped,20.98,5432.6,2604.4,32.41,Ramalingam Kothapeta,Yummies,Manuka Honey Choco,Other,New Zealand,APAC,6.8,0,,,
S00001311,SP01,P18,G4,05-Jul-24,6018.75,251,Delivered,23.98,4311.95,1706.8,28.36,Ramalingam Kothapeta,Yummies,Manuka Honey Choco,Other,New Zealand,APAC,6.8,0,,,
S00001319,SP01,P18,G1,31-Jan-24,7485.75,300,Delivered,24.95,5445.75,2040,27.25,Ramalingam Kothapeta,Yummies,Manuka Honey Choco,Other,India,APAC,6.8,0,,,
S00001326,SP01,P18,G5,18-Nov-24,10876.5,518,Delivered,21,7354.1,3522.4,32.39,Ramalingam Kothapeta,Yummies,Manuka Honey Choco,Other,Australia,APAC,6.8,0,,,
S00001331,SP01,P18,G1,04-Jun-24,5584.5,266,Delivered,20.99,3775.7,1808.8,32.39,Ramalingam Kothapeta,Yummies,Manuka Honey Choco,Other,India,APAC,6.8,0,,,
S00001339,SP01,P18,G4,11-Jan-23,6367.5,304,Delivered,20.95,4300.3,2067.2,32.46,Ramalingam Kothapeta,Yummies,Manuka Honey Choco,Other,New Zealand,APAC,6.8,0,,,
S00001340,SP01,P18,G5,21-Aug-24,9405,392,Delivered,23.99,6739.4,2665.6,28.34,Ramalingam Kothapeta,Yummies,Manuka Honey Choco,Other,Australia,APAC,6.8,0,,,
S00001357,SP01,P14,G6,30-Jan-24,3267,126,Delivered,25.93,2456.82,810.18,24.8,Ramalingam Kothapeta,Yummies,White Choc,Other,UK,Europe,6.43,0,,,
S00001360,SP01,P14,G1,11-Jan-24,4488.75,180,Delivered,24.94,3331.35,1157.4,25.78,Ramalingam Kothapeta,Yummies,White Choc,Other,India,APAC,6.43,0,,,
S00001363,SP01,P14,G2,01-Feb-23,2526.75,98,Delivered,25.78,1896.61,630.14,24.94,Ramalingam Kothapeta,Yummies,White Choc,Other,USA,Americas,6.43,0,,,
S00001364,SP01,P14,G3,15-Mar-23,7524,342,Delivered,22,5324.94,2199.06,29.23,Ramalingam Kothapeta,Yummies,White Choc,Other,Canada,Americas,6.43,0,,,
S00001366,SP01,P14,G4,29-Dec-23,5625,209,Delivered,26.91,4281.13,1343.87,23.89,Ramalingam Kothapeta,Yummies,White Choc,Other,New Zealand,APAC,6.43,0,,,
S00001367,SP01,P14,G4,25-Mar-24,4428,202,Delivered,21.92,3129.14,1298.86,29.33,Ramalingam Kothapeta,Yummies,White Choc,Other,New Zealand,APAC,6.43,0,,,
S00001376,SP01,P14,G2,20-Feb-25,3602.25,157,Shipped,22.94,2592.74,1009.51,28.02,Ramalingam Kothapeta,Yummies,White Choc,Other,USA,Americas,6.43,0,,,
S00001391,SP01,P14,G2,01-Mar-24,10044,402,Delivered,24.99,7459.14,2584.86,25.74,Ramalingam Kothapeta,Yummies,White Choc,Other,USA,Americas,6.43,0,,,
S00001393,SP01,P14,G4,20-Mar-24,2655,111,Delivered,23.92,1941.27,713.73,26.88,Ramalingam Kothapeta,Yummies,White Choc,Other,New Zealand,APAC,6.43,0,,,
S00001402,SP01,P01,G1,04-Sep-23,2184.75,85,Delivered,25.7,1737.65,447.1,20.46,Ramalingam Kothapeta,Yummies,Milk Bars,Bars,India,APAC,5.26,0,,,
S00001404,SP01,P01,G2,16-Jan-24,2081.25,95,Delivered,21.91,1581.55,499.7,24.01,Ramalingam Kothapeta,Yummies,Milk Bars,Bars,USA,Americas,5.26,0,,,
S00001411,SP01,P01,G5,18-Sep-23,4446,194,Delivered,22.92,3425.56,1020.44,22.95,Ramalingam Kothapeta,Yummies,Milk Bars,Bars,Australia,APAC,5.26,0,,,
S00001412,SP01,P01,G5,12-Mar-25,1257.75,67,Placed,18.77,905.33,352.42,28.02,Ramalingam Kothapeta,Yummies,Milk Bars,Bars,Australia,APAC,5.26,0,,,
S00001414,SP01,P01,G1,18-Nov-24,6828.75,297,Delivered,22.99,5266.53,1562.22,22.88,Ramalingam Kothapeta,Yummies,Milk Bars,Bars,India,APAC,5.26,0,,,
S00001422,SP01,P01,G4,02-Sep-24,6878.25,265,Delivered,25.96,5484.35,1393.9,20.27,Ramalingam Kothapeta,Yummies,Milk Bars,Bars,New Zealand,APAC,5.26,0,,,
S00001424,SP01,P01,G5,16-Feb-23,263.25,12,Delivered,21.94,200.13,63.12,23.98,Ramalingam Kothapeta,Yummies,Milk Bars,Bars,Australia,APAC,5.26,0,,,
S00001430,SP01,P01,G1,22-Jun-23,2621.25,101,Delivered,25.95,2089.99,531.26,20.27,Ramalingam Kothapeta,Yummies,Milk Bars,Bars,India,APAC,5.26,0,,,
S00001435,SP01,P01,G4,20-Jul-23,11803.5,473,Delivered,24.95,9315.52,2487.98,21.08,Ramalingam Kothapeta,Yummies,Milk Bars,Bars,New Zealand,APAC,5.26,0,,,
S00001446,SP01,P01,G2,03-Feb-25,10541.25,528,Shipped,19.96,7763.97,2777.28,26.35,Ramalingam Kothapeta,Yummies,Milk Bars,Bars,USA,Americas,5.26,0,,,
S00001450,SP01,P01,G4,03-Jan-23,9684,404,Delivered,23.97,7558.96,2125.04,21.94,Ramalingam Kothapeta,Yummies,Milk Bars,Bars,New Zealand,APAC,5.26,0,,,
S00001475,SP01,P06,G2,24-Feb-25,7947,795,Shipped,10,2930.55,5016.45,63.12,Ramalingam Kothapeta,Yummies,Eclairs,Bites,USA,Americas,6.31,0,,,
S00001478,SP01,P06,G4,03-Jun-24,6511.5,543,Delivered,11.99,3085.17,3426.33,52.62,Ramalingam Kothapeta,Yummies,Eclairs,Bites,New Zealand,APAC,6.31,0,,,
S00001480,SP01,P06,G5,11-Jul-23,12737.25,980,Delivered,13,6553.45,6183.8,48.55,Ramalingam Kothapeta,Yummies,Eclairs,Bites,Australia,APAC,6.31,0,,,
S00001482,SP01,P06,G5,17-Jul-24,1307.25,119,Delivered,10.99,556.36,750.89,57.44,Ramalingam Kothapeta,Yummies,Eclairs,Bites,Australia,APAC,6.31,0,,,
S00001483,SP01,P06,G6,12-Dec-23,774,111,Delivered,6.97,73.59,700.41,90.49,Ramalingam Kothapeta,Yummies,Eclairs,Bites,UK,Europe,6.31,0,,,
S00001488,SP01,P06,G2,19-Dec-23,10280.25,1029,Delivered,9.99,3787.26,6492.99,63.16,Ramalingam Kothapeta,Yummies,Eclairs,Bites,USA,Americas,6.31,0,,,
S00001500,SP01,P06,G1,15-Jul-24,2938.5,327,Delivered,8.99,875.13,2063.37,70.22,Ramalingam Kothapeta,Yummies,Eclairs,Bites,India,APAC,6.31,0,,,
S00001508,SP01,P06,G5,28-Jan-25,2925,418,Shipped,7,287.42,2637.58,90.17,Ramalingam Kothapeta,Yummies,Eclairs,Bites,Australia,APAC,6.31,0,,,
S00001549,SP01,P19,G4,05-Jul-23,4882.5,222,Delivered,21.99,3763.62,1118.88,22.92,Ramalingam Kothapeta,Yummies,70% Dark Bites,Bites,New Zealand,APAC,5.04,0,,,
S00001550,SP01,P19,G5,02-Dec-24,4.5,1,Delivered,4.5,-0.54,5.04,112,Ramalingam Kothapeta,Yummies,70% Dark Bites,Bites,Australia,APAC,5.04,0,,,
S00001553,SP01,P19,G6,02-Oct-23,11000.25,501,Delivered,21.96,8475.21,2525.04,22.95,Ramalingam Kothapeta,Yummies,70% Dark Bites,Bites,UK,Europe,5.04,0,,,
S00001557,SP01,P19,G1,12-Apr-23,2691,129,Delivered,20.86,2040.84,650.16,24.16,Ramalingam Kothapeta,Yummies,70% Dark Bites,Bites,India,APAC,5.04,0,,,
S00001559,SP01,P19,G2,31-Oct-23,3719.25,149,Delivered,24.96,2968.29,750.96,20.19,Ramalingam Kothapeta,Yummies,70% Dark Bites,Bites,USA,Americas,5.04,0,,,
S00001563,SP01,P19,G4,03-May-23,4461.75,213,Delivered,20.95,3388.23,1073.52,24.06,Ramalingam Kothapeta,Yummies,70% Dark Bites,Bites,New Zealand,APAC,5.04,0,,,
S00001567,SP01,P19,G6,06-Dec-23,58.5,3,Cancelled,19.5,43.38,15.12,25.85,Ramalingam Kothapeta,Yummies,70% Dark Bites,Bites,UK,Europe,5.04,1,,,
S00001569,SP01,P19,G1,19-Jul-24,1982.25,77,Cancelled,25.74,1594.17,388.08,19.58,Ramalingam Kothapeta,Yummies,70% Dark Bites,Bites,India,APAC,5.04,1,,,
S00001571,SP01,P19,G1,05-Feb-25,5379.75,257,Shipped,20.93,4084.47,1295.28,24.08,Ramalingam Kothapeta,Yummies,70% Dark Bites,Bites,India,APAC,5.04,0,,,
S00001590,SP01,P15,G4,24-Oct-24,618.75,42,Delivered,14.73,97.53,521.22,84.24,Ramalingam Kothapeta,Yummies,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0,,,
S00001591,SP01,P15,G4,18-Jan-23,7344,525,Cancelled,13.99,828.75,6515.25,88.72,Ramalingam Kothapeta,Yummies,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,1,,,
S00001594,SP01,P15,G5,03-Mar-23,6360.75,425,Delivered,14.97,1086.5,5274.25,82.92,Ramalingam Kothapeta,Yummies,Baker's Choco Chips,Bars,Australia,APAC,12.41,0,,,
S00001602,SP01,P15,G3,28-Feb-24,2760.75,185,Delivered,14.92,464.9,2295.85,83.16,Ramalingam Kothapeta,Yummies,Baker's Choco Chips,Bars,Canada,Americas,12.41,0,,,
S00001624,SP01,P15,G1,18-Sep-24,5544,462,Delivered,12,-189.42,5733.42,103.42,Ramalingam Kothapeta,Yummies,Baker's Choco Chips,Bars,India,APAC,12.41,0,,,
S00001626,SP01,P15,G1,26-Dec-24,4032,269,Delivered,14.99,693.71,3338.29,82.79,Ramalingam Kothapeta,Yummies,Baker's Choco Chips,Bars,India,APAC,12.41,0,,,
S00001632,SP01,P15,G4,09-Jan-24,12978,927,Delivered,14,1473.93,11504.07,88.64,Ramalingam Kothapeta,Yummies,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0,,,
S00001635,SP01,P15,G5,16-Oct-24,2175.75,198,Delivered,10.99,-281.43,2457.18,112.93,Ramalingam Kothapeta,Yummies,Baker's Choco Chips,Bars,Australia,APAC,12.41,0,,,
S00001640,SP01,P15,G1,06-Feb-23,6149.25,440,Delivered,13.98,688.85,5460.4,88.8,Ramalingam Kothapeta,Yummies,Baker's Choco Chips,Bars,India,APAC,12.41,0,,,
S00001643,SP01,P15,G2,30-Oct-24,5593.5,373,Delivered,15,964.57,4628.93,82.76,Ramalingam Kothapeta,Yummies,Baker's Choco Chips,Bars,USA,Americas,12.41,0,,,
S00001655,SP01,P11,G1,10-Jun-24,330.75,37,Delivered,8.94,-47.76,378.51,114.44,Ramalingam Kothapeta,Yummies,After Nines,Bites,India,APAC,10.23,0,,,
S00001678,SP01,P11,G5,13-Jan-23,605.25,56,Delivered,10.81,32.37,572.88,94.65,Ramalingam Kothapeta,Yummies,After Nines,Bites,Australia,APAC,10.23,0,,,
S00001691,SP01,P11,G5,23-Apr-24,987.75,124,Delivered,7.97,-280.77,1268.52,128.43,Ramalingam Kothapeta,Yummies,After Nines,Bites,Australia,APAC,10.23,0,,,
S00001693,SP01,P11,G6,29-Aug-23,6072.75,434,Delivered,13.99,1632.93,4439.82,73.11,Ramalingam Kothapeta,Yummies,After Nines,Bites,UK,Europe,10.23,0,,,
S00001704,SP01,P11,G5,18-Oct-23,877.5,98,Delivered,8.95,-125.04,1002.54,114.25,Ramalingam Kothapeta,Yummies,After Nines,Bites,Australia,APAC,10.23,0,,,
S00001708,SP01,P10,G1,03-Dec-24,4367.25,230,Delivered,18.99,2476.65,1890.6,43.29,Ramalingam Kothapeta,Yummies,Spicy Special Slims,Bites,India,APAC,8.22,0,,,
S00001713,SP01,P10,G2,11-Dec-24,4047.75,270,Delivered,14.99,1828.35,2219.4,54.83,Ramalingam Kothapeta,Yummies,Spicy Special Slims,Bites,USA,Americas,8.22,0,,,
S00001715,SP01,P10,G4,25-Oct-24,6318,452,Delivered,13.98,2602.56,3715.44,58.81,Ramalingam Kothapeta,Yummies,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0,,,
S00001718,SP01,P10,G5,12-Sep-23,8466.75,499,Delivered,16.97,4364.97,4101.78,48.45,Ramalingam Kothapeta,Yummies,Spicy Special Slims,Bites,Australia,APAC,8.22,0,,,
S00001721,SP01,P10,G6,17-Mar-23,4853.25,286,Cancelled,16.97,2502.33,2350.92,48.44,Ramalingam Kothapeta,Yummies,Spicy Special Slims,Bites,UK,Europe,8.22,1,,,
S00001723,SP01,P10,G1,06-Feb-24,8635.5,540,Delivered,15.99,4196.7,4438.8,51.4,Ramalingam Kothapeta,Yummies,Spicy Special Slims,Bites,India,APAC,8.22,0,,,
S00001724,SP01,P10,G1,27-Jun-23,4189.5,247,Delivered,16.96,2159.16,2030.34,48.46,Ramalingam Kothapeta,Yummies,Spicy Special Slims,Bites,India,APAC,8.22,0,,,
S00001736,SP01,P10,G1,06-Oct-23,6916.5,407,Delivered,16.99,3570.96,3345.54,48.37,Ramalingam Kothapeta,Yummies,Spicy Special Slims,Bites,India,APAC,8.22,0,,,
S00001737,SP01,P10,G1,21-Feb-23,4905,327,Delivered,15,2217.06,2687.94,54.8,Ramalingam Kothapeta,Yummies,Spicy Special Slims,Bites,India,APAC,8.22,0,,,
S00001743,SP01,P10,G4,04-Oct-23,5141.25,286,Delivered,17.98,2790.33,2350.92,45.73,Ramalingam Kothapeta,Yummies,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0,,,
S00001749,SP01,P10,G6,16-Dec-24,8896.5,636,Delivered,13.99,3668.58,5227.92,58.76,Ramalingam Kothapeta,Yummies,Spicy Special Slims,Bites,UK,Europe,8.22,0,,,
S00001753,SP01,P04,G1,26-Dec-24,9058.5,324,Delivered,27.96,7811.1,1247.4,13.77,Ramalingam Kothapeta,Yummies,Raspberry Choco,Bars,India,APAC,3.85,0,,,
S00001761,SP01,P04,G5,18-Jul-24,6948,249,Delivered,27.9,5989.35,958.65,13.8,Ramalingam Kothapeta,Yummies,Raspberry Choco,Bars,Australia,APAC,3.85,0,,,
S00001766,SP01,P04,G1,21-Jan-25,2070,80,Shipped,25.88,1762,308,14.88,Ramalingam Kothapeta,Yummies,Raspberry Choco,Bars,India,APAC,3.85,0,,,
S00001769,SP01,P04,G2,30-Dec-24,740.25,26,Delivered,28.47,640.15,100.1,13.52,Ramalingam Kothapeta,Yummies,Raspberry Choco,Bars,USA,Americas,3.85,0,,,
S00001774,SP01,P04,G5,26-Jan-24,8419.5,337,Delivered,24.98,7122.05,1297.45,15.41,Ramalingam Kothapeta,Yummies,Raspberry Choco,Bars,Australia,APAC,3.85,0,,,
S00001779,SP01,P04,G1,11-Dec-24,1847.25,77,Delivered,23.99,1550.8,296.45,16.05,Ramalingam Kothapeta,Yummies,Raspberry Choco,Bars,India,APAC,3.85,0,,,
S00001782,SP01,P04,G2,22-Aug-23,4464,179,Delivered,24.94,3774.85,689.15,15.44,Ramalingam Kothapeta,Yummies,Raspberry Choco,Bars,USA,Americas,3.85,0,,,
S00001792,SP01,P04,G1,05-Dec-23,12186,436,Delivered,27.95,10507.4,1678.6,13.77,Ramalingam Kothapeta,Yummies,Raspberry Choco,Bars,India,APAC,3.85,0,,,
